idx,id,name,PDB ID,UniProt Accession
5459.0,10907,TXNL4A,1SYX,P83876
5459.0,10907,TXNL4A,4BWS,P83876
5463.0,10912,GADD45G,3CG6,Q9Z111
5466.0,10914,PAPOLA,1Q78,P25500
5470.0,10919,EHMT2,4NVQ,Q96KQ7
5475.0,10923,SUB1,2C62,P53999
5475.0,10923,SUB1,4TR2,E6Y8B9
5475.0,10923,SUB1,4LVN,O61142
5476.0,10924,SMPDL3A,5EBE,Q92484
5476.0,10924,SMPDL3A,5FCB,P70158
5478.0,10927,SPIN1,2NS2,Q9Y657
5478.0,10927,SPIN1,6I8Y,Q9Y657
5479.0,10928,RALBP1,2MBG,Q15311
5482.0,10933,MORF4L1,2F5K,Q9UBU8
5482.0,10933,MORF4L1,2EFI,Q9UBU8
5482.0,10933,MORF4L1,2F5J,Q9UBU8
5484.0,10935,PRDX3,4MH2,P35705
5484.0,10935,PRDX3,5JCG,P30048
5486.0,10938,EHD1,2KFH,Q9H4M9
5486.0,10938,EHD1,2JQ6,Q9H4M9
5487.0,10939,AFG3L2,2LNA,Q9Y4W6
5488.0,10940,POP1,6AHR,Q99575
5488.0,10940,POP1,6AHU,Q99575
5488.0,10940,POP1,6AHU,Q99575
5488.0,10940,POP1,6AGB,P41812
5488.0,10940,POP1,6AGB,P41812
5488.0,10940,POP1,6AH3,P41812
5488.0,10940,POP1,6AHU,Q99575
5488.0,10940,POP1,6AHR,Q99575
5488.0,10940,POP1,6AHU,Q99575
5488.0,10940,POP1,6AH3,P41812
5488.0,10940,POP1,6AHU,Q99575
5488.0,10940,POP1,6AGB,P41812
5488.0,10940,POP1,6AH3,P41812
5488.0,10940,POP1,6AHU,Q99575
5488.0,10940,POP1,6AGB,P41812
5488.0,10940,POP1,6AGB,P41812
5488.0,10940,POP1,6AH3,P41812
5491.0,10943,MSL3,3OA6,Q8N5Y2
5491.0,10943,MSL3,2Y0N,Q8N5Y2
5491.0,10943,MSL3,3OB9,Q8N5Y2
5494.0,10946,SF3A3,2DT7,Q12874
5496.0,10948,STARD3,5I9J,Q14849
5499.0,10951,CBX1,1S4Z,P83917
5499.0,10951,CBX1,3Q6S,P83916
5509.0,10961,ERP29,5V90,P30040
5509.0,10961,ERP29,2QC7,P30040
5509.0,10961,ERP29,1G7E,P52555
5509.0,10961,ERP29,2M66,P52555
5579.0,10965,ACOT2,3HLK,P49753
5584.0,10971,YWHAQ,6BD1,P27348
5592.0,10978,CLP1,2NPI,Q08685
5592.0,10978,CLP1,2NPI,Q08685
5593.0,10979,FERMT2,4F7H,Q96AC1
5593.0,10979,FERMT2,2LKO,Q96AC1
5593.0,10979,FERMT2,2LGX,Q96AC1
5593.0,10979,FERMT2,5XPY,Q8CIB5
5594.0,10980,COPS6,4R14,Q7L5N1
5595.0,10981,RAB32,4CZ2,Q13637
5595.0,10981,RAB32,6FF8,Q13637
5605.0,10987,COPS5,4F7O,Q92905
5606.0,10988,METAP2,1QZY,P50579
5606.0,10988,METAP2,5LYW,P50579
5613.0,10993,SDS,4H27,P20132
5613.0,10993,SDS,1PWH,P09367
5619.0,11004,KIF2C,4UBF,Q99661
5619.0,11004,KIF2C,5XJA,Q922S8
5623.0,11009,IL24,6GG1,Q13007
5624.0,1101,CHAD,5LFN,O15335
5626.0,11011,TLK2,5O0Y,Q86UE8
5630.0,11014,KDELR2,6I6H,Q5ZKX9
5633.0,11017,SNRNP27,6QW6,Q8WVK2
5633.0,11017,SNRNP27,6QW6,Q8WVK2
5633.0,11017,SNRNP27,6QW6,Q8WVK2
5638.0,11021,RAB35,6IF2,Q15286
5639.0,11022,TDRKH,1WE8,Q80VL1
5646.0,1103,CHAT,1T1U,P32738
5646.0,1103,CHAT,2FY4,P28329
5648.0,11031,RAB31,2FG5,Q13636
5650.0,11034,DSTN,1AK7,P60982
5651.0,11035,RIPK3,4M66,Q9QZL0
5651.0,11035,RIPK3,4M69,Q9QZL0
5656.0,11040,PIM2,4X7Q,Q9P1W9
5658.0,11043,MID2,2DJA,Q9UJV3
5662.0,11047,ADRM1,2KR0,Q16186
5662.0,11047,ADRM1,2MKZ,Q16186
5662.0,11047,ADRM1,2R2Y,Q9JKV1
5662.0,11047,ADRM1,5V1Y,Q16186
5663.0,1105,CHD1,5J70,P32657
5663.0,1105,CHD1,3MWY,P32657
5664.0,11051,NUDT21,3BHO,O43809
5664.0,11051,NUDT21,3P6Y,O43809
5664.0,11051,NUDT21,3N9U,O43809
5664.0,11051,NUDT21,3Q2T,O43809
5668.0,11056,DDX52,3DKP,Q9Y2R4
5670.0,11059,WWP1,5HPT,Q9H0M0
5670.0,11059,WWP1,5HPT,Q9H0M0
5672.0,110599564,EEF1AKMT4,2PXX,P0DPD7
5676.0,11060,WWP2,4Y07,O00308
5676.0,11060,WWP2,5TJ8,O00308
5685.0,11069,RAPGEF4,4F7Z,Q9EQZ6
5685.0,11069,RAPGEF4,1O7F,Q9EQZ6
5685.0,11069,RAPGEF4,4MGY,Q9EQZ6
5688.0,11072,DUSP14,2WGP,O95147
5696.0,1108,CHD4,2N5N,Q14839
5696.0,1108,CHD4,2L5U,Q14839
5696.0,1108,CHD4,2EE1,Q14839
5696.0,1108,CHD4,4O9I,Q14839
5696.0,1108,CHD4,1MM3,Q14839
5696.0,1108,CHD4,2L75,Q14839
5702.0,11083,DIDO1,2M3H,Q9BTC0
5702.0,11083,DIDO1,1WEM,Q8C9B9
5705.0,1109,AKR1C4,2FVL,P17516
5706.0,11091,WDR5,2H9P,P61964
5706.0,11091,WDR5,5M25,P61964
5708.0,11093,ADAMTS13,3GHN,Q76LX8
5711.0,11096,ADAMTS5,3HY9,Q9UNA0
5711.0,11096,ADAMTS5,2RJQ,Q9UNA0
5715.0,111,ADCY5,1CS4,P30803
5719.0,11103,KRR1,4QMF,P25586
5720.0,11104,KATNA1,5ZQM,O75449
5727.0,1111,CHEK1,2BRG,O14757
5728.0,11112,HIBADH,2GF2,P31937
5730.0,11116,CEP43,2D68,O95684
5734.0,1112,FOXN3,6NCE,O00409
5737.0,11122,PTPRT,2OOQ,O14522
5742.0,11127,KIF3A,5JX1,P28741
5742.0,11127,KIF3A,5JVR,P28741
5755.0,11140,CDC37,2NCA,Q16543
5756.0,11141,IL1RAPL1,1T3G,Q9NZN1
5758.0,11143,KAT7,5GK9,O95251
5759.0,11144,DMC1,1V5W,Q14565
5759.0,11144,DMC1,6R3P,Q14565
5765.0,11151,CORO1A,2AQ5,O89053
5770.0,11156,PTP4A3,1V3A,O75365
5774.0,1116,CHI3L1,1HJW,P36222
5774.0,1116,CHI3L1,2QF8,Q7YS85
5774.0,1116,CHI3L1,5XEP,Q61362
5778.0,11163,NUDT4,5LTU,Q9NZJ9
5779.0,11164,NUDT5,2DSC,Q9UKK9
5780.0,11165,NUDT3,2FVV,O95989
5785.0,1117,CHI3L2,4P8U,Q15782
5791.0,11176,BAZ2A,5AGQ,Q9UIF9
5792.0,11177,BAZ1A,5UIY,Q9NRL2
5795.0,1118,CHIT1,1WB0,Q13231
5795.0,1118,CHIT1,4WKA,Q13231
5800.0,11184,MAP4K1,6CQF,Q92918
5801.0,11185,INMT,2A14,O95050
5804.0,11188,NISCH,3P0C,Q9Y2I1
5806.0,1119,CHKA,4DA5,P35790
5809.0,11193,WBP4,2JXW,O75554
5810.0,11194,ABCB8,5OCH,Q9NUT2
5813.0,11198,SUPT16H,5E5B,Q9Y5B9
5813.0,11198,SUPT16H,4Z2M,Q9Y5B9
5816.0,1120,CHKB,3LQ3,Q9Y259
5817.0,11200,CHEK2,3I6U,O96017
5817.0,11200,CHEK2,2YCR,O96017
5818.0,11201,POLI,4EYH,Q9UNA4
5818.0,11201,POLI,4FLV,P0CL77
5818.0,11201,POLI,2KHW,Q9UNA4
5818.0,11201,POLI,2MBB,Q9UNA4
5819.0,11202,KLK8,1NPM,Q61955
5819.0,11202,KLK8,5MS3,O60259
5824.0,11213,IRAK3,5UKE,Q9Y616
5825.0,11214,AKAP13,4D0O,Q12802
5825.0,11214,AKAP13,2LG1,Q12802
5830.0,11218,DDX20,2OXC,Q9UHI6
5831.0,11219,TREX2,6A47,Q9R1A9
5831.0,11219,TREX2,1Y97,Q9BQ50
5833.0,11221,DUSP10,2OUD,Q9Y6W6
5833.0,11221,DUSP10,1ZZW,Q9Y6W6
5839.0,11228,RASSF8,2CS4,Q8NHQ8
5840.0,1123,CHN1,2OSA,P15882
5840.0,1123,CHN1,3CXL,P15882
5843.0,11232,POLG2,3IKL,Q9UHN1
5843.0,11232,POLG2,1G5I,Q9QZM2
5845.0,11235,PDCD10,3RQF,Q9BUL8
5847.0,11237,RNF24,2EP4,Q9Y225
5849.0,112398,EGLN2,5V1B,Q96KS0
5851.0,1124,CHN2,1XA6,P52757
5852.0,11240,PADI2,4N2M,Q9Y2J8
5855.0,11244,ZHX1,2LY9,Q9UKY1
5855.0,11244,ZHX1,2ECB,Q9UKY1
5855.0,11244,ZHX1,3NAR,Q9UKY1
5873.0,112483,SAT2,2Q4V,Q96F10
5874.0,112487,DTD2,5XAQ,Q8BHA3
5878.0,11251,PTGDR2,6D26,Q9Y5Y4
5879.0,11252,PACSIN2,3HAJ,Q9UNF0
5879.0,11252,PACSIN2,3LLL,Q9WVE8
5879.0,11252,PACSIN2,4BNE,O13154
5879.0,11252,PACSIN2,3ACO,Q9UNF0
5880.0,11253,MAN1B1,1FO3,Q9UKM7
5880.0,11253,MAN1B1,1X9D,Q9UKM7
5892.0,11261,CHP1,2E30,Q99653
5895.0,11262,SP140,6G8R,Q13342
5897.0,11266,DUSP12,4KI9,Q9UNI6
5898.0,11267,SNF8,1W7P,Q12483
5898.0,11267,SNF8,3CUQ,Q96H20
5898.0,11267,SNF8,3CUQ,Q96H20
5898.0,11267,SNF8,1U5T,Q12483
5898.0,11267,SNF8,2ZME,Q96H20
5898.0,11267,SNF8,3CUQ,Q96H20
5898.0,11267,SNF8,1U5T,Q12483
5906.0,11274,USP18,5CHV,Q9WTV6
5906.0,11274,USP18,5CHV,Q9WTV6
5912.0,11277,TREX1,3U6F,Q91XB0
5916.0,1128,CHRM1,5CXV,P11229
5920.0,112812,FDX2,2Y5C,Q6P4F2
5920.0,112812,FDX2,4ITK,Q2HZ25
5921.0,112817,HOGA1,3S5N,Q86XE5
5924.0,11284,PNKP,3ZVN,Q9JLV6
5928.0,11285,B4GALT7,4IRQ,Q9UBV7
5930.0,112869,SGF29,3MEW,Q96ES7
5930.0,112869,SGF29,3MEA,Q96ES7
5930.0,112869,SGF29,3LX7,Q96ES7
5932.0,1129,CHRM2,6OIK,P08172
5932.0,1129,CHRM2,3UON,P08172
5932.0,1129,CHRM2,4MQS,P08172
5933.0,112936,VPS26B,2R51,Q8C0E2
5941.0,113000,RPUSD1,5VBB,Q9UJJ7
5945.0,1131,CHRM3,4U14,P08483
5945.0,1131,CHRM3,4U15,P08483
5948.0,11313,LYPLA2,6BJE,O95372
5952.0,11315,PARK7,1PDW,Q99497
5954.0,11316,COPE,3MKR,Q28104
5954.0,11316,COPE,3MKR,Q28104
5963.0,1132,CHRM4,5DSG,P08173
5974.0,11326,VSIG4,5IMK,Q9Y279
5974.0,11326,VSIG4,5IMO,F6TUL9
5979.0,11329,STK38,6BXI,Q15208
5981.0,11330,CTRC,4H4F,Q99895
5981.0,11330,CTRC,4H4F,Q99895
5983.0,11332,ACOT7,2V1O,Q91V12
5983.0,11332,ACOT7,2Q2B,Q91V12
5983.0,11332,ACOT7,4ZV3,Q91V12
5983.0,11332,ACOT7,2QQ2,O00154
5986.0,11335,CBX3,5T1I,Q13185
5988.0,11337,GABARAP,6HB9,O95166
5988.0,11337,GABARAP,1KM7,O95166
5988.0,11337,GABARAP,6HYN,O95166
5988.0,11337,GABARAP,6HYO,O95166
5989.0,11338,U2AF2,5EV3,P26368
5991.0,1134,CHRNA1,2BG9,P02711
5991.0,1134,CHRNA1,2BG9,P02711
5991.0,1134,CHRNA1,2BG9,P02711
5991.0,1134,CHRNA1,1OED,P02711
5991.0,1134,CHRNA1,4BOT,P02711
5991.0,1134,CHRNA1,1OED,P02711
5991.0,1134,CHRNA1,4ZJS,P02708
5991.0,1134,CHRNA1,1OED,P02711
5991.0,1134,CHRNA1,2BG9,P02711
5991.0,1134,CHRNA1,4AQ5,P02711
5991.0,1134,CHRNA1,1OED,P02711
5997.0,11343,MGLL,3JWE,Q99685
5998.0,11344,TWF2,2VAC,Q6IBS0
5998.0,11344,TWF2,2W0I,Q6IBS0
6000.0,11345,GABARAPL2,4CO7,P60520
6006.0,1135,CHRNA2,5FJV,Q15822
6015.0,113675,SDSL,2RKB,Q96GA7
6017.0,1137,CHRNA4,2LLY,P43681
6017.0,1137,CHRNA4,5KXI,P43681
6017.0,1137,CHRNA4,6CNK,P43681
6023.0,113802,HENMT1,5WY0,Q5T8I9
6028.0,113878,DTX2,1V87,Q8R3P2
6029.0,1139,CHRNA7,2MAW,P36544
6042.0,1141,CHRNB2,2LM2,P17787
6042.0,1141,CHRNB2,2KSR,P17787
6043.0,114112,TXNRD3,2LV3,Q99MD6
6043.0,114112,TXNRD3,3H8Q,Q86VQ6
6064.0,114609,TIRAP,4FZ5,P58753
6064.0,114609,TIRAP,5UZB,P58753
6070.0,1147,CHUK,5TQX,O15111
6071.0,114757,CYGB,2DC3,Q8WWM9
6074.0,114771,PGLYRP3,1TWQ,Q96LB9
6087.0,114793,FMNL2,4YC7,Q96PY5
6092.0,114799,ESCO1,5T53,Q5FWF5
6092.0,114799,ESCO1,4MXE,Q5FWF5
6095.0,114803,MYSM1,2DCE,Q5VVJ2
6095.0,114803,MYSM1,2CU7,Q5VVJ2
6122.0,1149,CIDEA,2EEL,O60543
6134.0,114971,PTPMT1,3RGQ,Q66GT5
6148.0,1152,CKB,1QH4,P05122
6148.0,1152,CKB,4Q2R,Q5EA61
6149.0,115201,ATG4A,2P82,Q8WYN0
6170.0,115548,FCHO2,2V0O,Q0JRZ9
6182.0,115708,TRMT61A,5CCX,Q96FX7
6182.0,115708,TRMT61A,5CCB,Q96FX7
6183.0,115727,RASGRP4,6AXG,Q8TDF6
6188.0,1158,CKM,1U6R,P00563
6201.0,1160,CKMT2,4Z9M,P17540
6201.0,1160,CKMT2,1CRK,P11009
6215.0,116143,DNAAF10,3I2N,Q96MX6
6236.0,116362,RBP7,6AT8,Q96R05
6245.0,116443,GRIN3A,2RC9,Q9R1M7
6246.0,116444,GRIN3B,2RCB,Q8VHN2
6250.0,116461,TSEN15,2GW6,Q8WW01
6281.0,116986,AGAP2,2IWR,Q99490
6283.0,116988,AGAP3,3IHW,Q96P47
6284.0,117,ADCYAP1R1,3N94,P41586
6284.0,117,ADCYAP1R1,2JOD,P41586
6293.0,117159,DCD,1XS4,P28248
6293.0,117159,DCD,2QLP,P9WP17
6293.0,117159,DCD,3KM3,Q2GLJ4
6293.0,117159,DCD,1PKK,Q57872
6293.0,117159,DCD,2R9Q,A9CKA1
6293.0,117159,DCD,2QXX,P9WP17
6293.0,117159,DCD,4DHK,Q2T083
6293.0,117159,DCD,4XJC,Q9KFV3
6294.0,117166,WFIKKN1,2DDI,Q96NZ8
6295.0,117177,RAB3IP,6F6P,Q96QF0
6308.0,1173,AP2M1,5WRM,P84092
6308.0,1173,AP2M1,1I31,P84092
6308.0,1173,AP2M1,5WRK,P84092
6310.0,1175,AP2S1,4NEE,P62744
6310.0,1175,AP2S1,4NEE,P62744
6310.0,1175,AP2S1,4NEE,P62744
6319.0,1178,CLC,6A1S,Q05315
6324.0,1180,CLCN1,6QVC,P35523
6335.0,118429,ANTXR2,1SHU,P58335
6354.0,118672,PSTK,3A4L,Q58933
6355.0,1187,CLCNKA,5TR1,E1B792
6362.0,118881,COMTD1,2AVD,Q86VU5
6373.0,1192,CLIC1,4K0G,O00299
6374.0,1193,CLIC2,2R5G,O15247
6374.0,1193,CLIC2,5Y7I,A0A239S009
6377.0,119391,GSTO2,3QAG,Q9H4Y5
6382.0,1195,CLK1,5X8I,P49759
6387.0,1196,CLK2,5UNP,P49760
6402.0,1198,CLK3,3RAW,P49761
6403.0,12,SERPINA3,6HGE,P01011
6405.0,1200,TPP1,3EDY,O14773
6414.0,120227,CYP2R1,3DL9,Q6VVX0
6421.0,120425,JAML,3MJ9,Q80UL9
6422.0,120526,DNAJC24,2L6L,Q6P3W2
6425.0,1207,CLNS1A,1ZYI,P35521
6431.0,1208,CLPS,1LPA,P02703
6431.0,1208,CLPS,2WA9,P0A8Q6
6431.0,1208,CLPS,1LPA,P02703
6431.0,1208,CLPS,3G3P,Q9A5I0
6431.0,1208,CLPS,3O1F,P0A8Q6
6434.0,120892,LRRK2,3D6T,Q5S007
6448.0,121268,RHEBL1,3OES,Q8TAI7
6452.0,121278,TPH2,4V06,Q8IWU9
6453.0,1213,CLTC,3QIL,P49951
6453.0,1213,CLTC,4G55,Q00610
6453.0,1213,CLTC,1B89,P49951
6453.0,1213,CLTC,1BPO,P11442
6453.0,1213,CLTC,5ODS,Q68FD5
6453.0,1213,CLTC,3LVG,P49951
6453.0,1213,CLTC,3IYV,P49951
6453.0,1213,CLTC,3LVG,P49951
6453.0,1213,CLTC,3LVH,P49951
6462.0,1215,CMA1,1NN6,P23946
6464.0,121506,ERP27,4F9Z,Q96DN0
6487.0,122509,IFI27L1,2LOQ,Q96BM0
6492.0,122622,ADSS1,2DGN,P28650
6504.0,122809,SOCS4,2IZV,Q8WXH5
6511.0,122970,ACOT4,3K2I,Q8N9L9
6513.0,1230,CCR1,4R1T,A0A059TC02
6520.0,123169,LEO1,4M6T,Q8WVC0
6523.0,123228,SENP8,2BKQ,Q96LD8
6530.0,1234,CCR5,5UIW,P51681
6530.0,1234,CCR5,5UIW,P51681
6530.0,1234,CCR5,6AKX,P51681
6547.0,123876,ACSM2A,3GPC,Q08AH3
6552.0,124,ADH1A,1HSO,P07327
6556.0,124056,NOXO1,2L73,Q8NFA2
6562.0,124220,ZG16B,3AQG,Q96DA0
6580.0,124540,MSI2,6C8U,Q96DH6
6582.0,124583,CANT1,1S18,Q8WVQ1
6585.0,124602,KIF19,5GSZ,Q99PT9
6600.0,124912,SPACA3,4YF2,Q9D9X8
6614.0,125,ADH1B,1HSZ,P00325
6634.0,1259,CNGA1,3SWF,Q00194
6646.0,126,ADH1C,1U3W,P00326
6677.0,1263,PLK3,4B6L,Q9H4B4
6690.0,1264,CNN1,1WYP,P51911
6690.0,1264,CNN1,1H67,P26932
6695.0,1265,CNN2,1WYN,Q99439
6710.0,1267,CNP,2ILX,P13233
6710.0,1267,CNP,1WOJ,P09543
6710.0,1267,CNP,2YPE,P16330
6722.0,1269,CNR2,5ZTY,P34972
6726.0,127,ADH4,3COS,P08319
6726.0,127,ADH4,1E3E,Q9QYY9
6727.0,1270,CNTF,1CNT,P26441
6730.0,127018,LYPLAL1,5KRE,Q5VWZ2
6739.0,1271,CNTFR,1UC6,P26992
6741.0,1272,CNTN1,5E53,P14781
6741.0,1272,CNTN1,2EE2,Q12860
6777.0,127829,ARL8A,4ILE,Q96BM9
6783.0,128,ADH5,1MC5,P11766
6788.0,1281,COL3A1,6FZV,P02461
6792.0,1282,COL4A1,6MPX,P02462
6792.0,1282,COL4A1,5NAX,P02462
6792.0,1282,COL4A1,5NAX,P02462
6797.0,128240,NAXE,2O8N,Q8K4Z3
6810.0,128387,TATDN3,2Y1H,Q17R31
6821.0,1285,COL4A3,5NB0,Q01955
6826.0,1286,COL4A4,5NB1,P53420
6834.0,1287,COL4A5,5NAZ,P29400
6848.0,128853,DUSP15,1YZ4,Q9H1R2
6853.0,128866,CHMP4B,4ABM,Q9H444
6876.0,129450,TYW5,3AL6,A2RUC4
6880.0,129531,MITD1,2YMB,Q8WV92
6881.0,129563,DIS3L2,4PMW,Q8CI75
6899.0,130,ADH6,1Q1N,Q04894
6901.0,130013,ACMSD,4OFC,Q8TDX5
6925.0,130574,LYPD6,6GBI,Q86Y78
6927.0,130589,GALM,1L7J,Q9ZB17
6927.0,130589,GALM,4BZF,P39840
6927.0,130589,GALM,3IMH,Q5FJ46
6927.0,130589,GALM,1SNZ,Q96C23
6930.0,130617,ZFAND2B,1X4V,Q8WV99
6933.0,130749,CPO,2CJ1,P04963
6933.0,130749,CPO,4DGQ,B4EA96
6933.0,130749,CPO,5MRV,Q8IVL8
6933.0,130749,CPO,1A88,P49323
6933.0,130749,CPO,1A8S,O31158
6933.0,130749,CPO,1VNS,P49053
6944.0,131,ADH7,1D1T,P40394
6949.0,1311,COMP,3FBY,P49747
6953.0,1312,COMT,4PYK,P21964
6953.0,1312,COMT,2ZLB,P22734
6956.0,131377,KLHL40,4ASC,Q2TBA0
6957.0,1314,COPA,5NZV,Q8CIE6
6957.0,1314,COPA,5NZU,Q8CIE6
6957.0,1314,COPA,5NZS,Q8CIE6
6957.0,1314,COPA,1OQ6,O32220
6957.0,1314,COPA,2RML,O32220
6957.0,1314,COPA,2HC8,O29777
6957.0,1314,COPA,3RFU,Q5ZWR1
6957.0,1314,COPA,3A1D,O29777
6957.0,1314,COPA,5NZU,Q8CIE6
6957.0,1314,COPA,3FRY,O29777
6957.0,1314,COPA,2VOY,O32220
6957.0,1314,COPA,3J09,O29777
6957.0,1314,COPA,3J08,O29777
6957.0,1314,COPA,2VOY,O32220
6957.0,1314,COPA,5NZU,Q8CIE6
6960.0,131450,CD200R1,4BFG,Q9ES57
6960.0,131450,CD200R1,4BFI,Q9ES57
6961.0,131474,CHCHD4,2L0Y,Q8N4Q1
6961.0,131474,CHCHD4,2K3J,Q8N4Q1
6975.0,131870,NUDT16,2A8R,Q6TEC1
6981.0,132,ADK,1P4S,P9WKF5
6981.0,132,ADK,5KB6,P55264
6981.0,132,ADK,2I6B,P55263
6981.0,132,ADK,4AKE,P69441
6981.0,132,ADK,4QBH,P27142
6981.0,132,ADK,3FB4,Q6B341
6981.0,132,ADK,4QBG,P16304
6981.0,132,ADK,2P3S,P16304
6981.0,132,ADK,4PZL,Q5NFR4
6981.0,132,ADK,4NP6,Q9KTB7
6981.0,132,ADK,1ZIO,P27142
6981.0,132,ADK,4MKG,P16304
6981.0,132,ADK,3GMT,Q3JVB1
6981.0,132,ADK,5X6J,P84139
6981.0,132,ADK,3CM0,Q5SHQ9
6981.0,132,ADK,3SR0,O66490
6981.0,132,ADK,4K46,Q6LTE1
6981.0,132,ADK,4NTZ,Q04ML5
6981.0,132,ADK,3DL0,P16304
7001.0,1326,MAP3K8,4Y83,P41279
7022.0,133121,ENPP6,5EGE,Q8BGN3
7061.0,134429,STARD4,5BRL,Q99JV5
7064.0,134492,NUDCD2,2RH0,Q9CQ48
7067.0,134510,UBLCP1,3SHQ,Q9XZ16
7068.0,134526,ACOT12,4MOC,Q8WYK0
7073.0,134637,ADAT2,3DH1,Q7Z6V5
7082.0,134957,STXBP5,1URQ,Q9WU70
7082.0,134957,STXBP5,1URQ,Q9WU70
7084.0,135,ADORA2A,3PWH,P29274
7084.0,135,ADORA2A,5WF6,P29274
7090.0,135152,B3GAT2,2D0J,Q9NPZ5
7101.0,1356,CP,4GQH,P69687
7101.0,1356,CP,2OM3,Q77LT8
7101.0,1356,CP,4EJX,P00450
7101.0,1356,CP,1RMV,P03580
7101.0,1356,CP,1VTM,P03579
7101.0,1356,CP,3KML,P69687
7101.0,1356,CP,1CGM,P69475
7104.0,1357,CPA1,3KGQ,P00730
7104.0,1357,CPA1,1PYT,P00730
7104.0,1357,CPA1,1PCA,P09954
7104.0,1357,CPA1,1ZLH,P00730
7104.0,1357,CPA1,5OM9,P15085
7104.0,1357,CPA1,4UEE,P15085
7104.0,1357,CPA1,3FJU,P15085
7104.0,1357,CPA1,1PYT,P00730
7105.0,1358,CPA2,1AYE,P48052
7105.0,1358,CPA2,1DTD,P48052
7105.0,1358,CPA2,1O6X,P48052
7117.0,1360,CPB1,3GLJ,P09955
7117.0,1360,CPB1,1CPB,P00732
7117.0,1360,CPB1,4UIB,P09955
7117.0,1360,CPB1,1ZLI,P15086
7117.0,1360,CPB1,1CPB,P00732
7117.0,1360,CPB1,1KWM,P15086
7117.0,1360,CPB1,1NSA,P09955
7117.0,1360,CPB1,1PBA,P09955
7119.0,1361,CPB2,3D68,Q96IY4
7119.0,1361,CPB2,3D4U,Q2KIG3
7119.0,1361,CPB2,3LMS,Q96IY4
7119.0,1361,CPB2,3OSL,Q2KIG3
7121.0,1362,CPD,1QMU,P83852
7121.0,1362,CPD,5AQ0,O75976
7127.0,1363,CPE,3ZIX,P01558
7127.0,1363,CPE,2QUO,P01558
7127.0,1363,CPE,2XH6,P01558
7132.0,1364,CLDN4,5B2G,O14493
7132.0,1364,CLDN4,5B2G,O14493
7133.0,1365,CLDN3,6AKF,Q9Z0G9
7138.0,1368,CPM,1UWY,P14384
7141.0,1369,CPN1,2NSM,P15169
7147.0,1371,CPOX,2AEX,P36551
7157.0,1376,CPT2,2FYO,P18886
7160.0,137735,ABRA,2KRH,Q8K4K7
7171.0,137970,UNC5D,5FTT,F1LW30
7171.0,137970,UNC5D,5FTU,F1LW30
7171.0,137970,UNC5D,5FTT,F1LW30
7173.0,1380,CR2,2GSX,P20023
7178.0,1381,CRABP1,2CBR,P62964
7182.0,1382,CRABP2,5HZQ,P29373
7188.0,1384,CRAT,1S5O,P43155
7188.0,1384,CRAT,1T7N,P47934
7192.0,1385,CREB1,5ZKO,P16220
7197.0,1387,CREBBP,5U7G,P45481
7197.0,1387,CREBBP,5HP0,P45481
7197.0,1387,CREBBP,4I9O,P45481
7197.0,1387,CREBBP,2LWW,P45481
7197.0,1387,CREBBP,2KJE,Q92793
7197.0,1387,CREBBP,5HPD,P45481
7197.0,1387,CREBBP,5HOU,P45481
7228.0,139324,HDX,2DA4,Q7Z353
7231.0,1394,CRHR1,2L27,P34998
7236.0,1395,CRHR2,3N95,Q13324
7236.0,1395,CRHR2,2JND,Q60748
7240.0,139596,UPRT,1BD3,Q26998
7242.0,1396,CRIP1,1IML,P63255
7253.0,1398,CRK,2EYZ,P46108
7256.0,139886,SPIN4,4UY4,Q56A73
7257.0,1399,CRKL,2LQW,P46109
7260.0,1400,CRMP1,1KCX,P97427
7262.0,1401,CRP,4I0B,P0ACJ8
7262.0,1401,CRP,3KCC,P0ACJ8
7262.0,1401,CRP,1LJ7,P02741
7262.0,1401,CRP,3I59,P9WMH3
7262.0,1401,CRP,5CIZ,P0ACJ8
7262.0,1401,CRP,4PBO,Q0IIP8
7273.0,140462,ASB9,3ZKJ,Q96DX5
7279.0,140576,S100A16,2L50,Q96FQ6
7284.0,140606,SELENOM,2A2P,Q8VHC3
7285.0,140609,NEK7,2WQN,Q8TDX7
7298.0,140689,CBLN4,5H4C,D4ABJ2
7303.0,1407,CRY1,4K0R,P97784
7303.0,1407,CRY1,1U3C,Q43125
7317.0,140735,DYNLL2,1PWK,Q78P75
7329.0,1408,CRY2,4I6J,Q9R194
7329.0,1408,CRY2,4I6J,Q9R194
7333.0,140809,SRXN1,1XW3,Q9BYN0
7341.0,140838,NANP,4KNV,Q8TBE9
7341.0,140838,NANP,2GFH,Q9CPT3
7367.0,141,ADPRH,6G28,P54922
7368.0,1410,CRYAB,2KLR,P02511
7371.0,1413,CRYBA4,3LWK,P53673
7372.0,1414,CRYBB1,1OKI,P53674
7373.0,1415,CRYBB2,1E7N,P62696
7373.0,1415,CRYBB2,1BD7,P62697
7373.0,1415,CRYBB2,1YTQ,P43320
7373.0,1415,CRYBB2,2BB2,P02522
7375.0,1417,CRYBB3,3QK3,P26998
7377.0,1419,CRYGB,4W9B,P02526
7377.0,1419,CRYGB,2JDF,P07316
7378.0,142,PARP1,2CS2,P09874
7378.0,142,PARP1,4OPX,P09874
7378.0,142,PARP1,4OQA,P09874
7378.0,142,PARP1,2DMJ,P09874
